1,0.00345,0.00372,1.0,1.0,0.2406495297934363,0.9962431749560665,0.5240775032772442,0.003746875453906373,0.007479084323982621
2,0.0020430149462815402,0.0029057260273639036,0.5678503245884831,1.0,0.24005203722596058,0.9970609929315939,0.3850307710484323,0.0029294113499633077,0.005670134282035265
3,0.001474592821507382,0.002456168188580819,0.4534517391150757,1.0,0.19586594236044988,0.997019992213394,0.35518457543181337,0.0027596740901035515,0.005287534785764644
4,0.0012473483888645715,0.002234866525201378,0.4119865295084493,1.0,0.1574455321352664,0.9965051672743827,0.36266945383065974,0.00309732047561588,0.005676446580788317
5,0.0011528336355395281,0.0021276727742980945,0.3952019054441676,1.0,0.13036292586749132,0.9957199852898351,0.37886373623907427,0.003759637319720009,0.006450170550572004
6,0.0011118208201539275,0.002074459512280229,0.3881705879552952,1.0,0.11227566012539573,0.9947771324432427,0.3943641537616831,0.004486993931750027,0.007283490844192871
7,0.0010933636258017012,0.002047569738211259,0.38528508875207196,1.0,0.1003701469711884,0.9937802055494694,0.4068228778874191,0.005343614896678141,0.008223330958663358
8,0.0010848030276529546,0.002033733617243115,0.384241480338486,1.0,0.09253253078238442,0.992772239785626,0.4162087516796209,0.006265948115779862,0.009206371158115846
9,0.001080732066846108,0.00202649722277595,0.3840483177774712,1.0,0.08732664130685305,0.9917556601191839,0.4231101081554719,0.007232063682461048,0.010215058807974048
10,0.0010787550004266097,0.002022658559062619,0.3842580122512412,1.0,0.08381053751954101,0.9907325890240505,0.42815674606118614,0.008202144392559046,0.01121437970135416
0.35518457543181337,0.005287534785764644
